time,jst,open,high,low,close,volume
2025-07-15 13:23:00+00:00,2025-07-15 22:23:00+09:00,23050.6,23057.1,23050.6,23056.1,170
2025-07-15 13:24:00+00:00,2025-07-15 22:24:00+09:00,23056.1,23059.98,23055.85,23058.35,175
2025-07-15 13:25:00+00:00,2025-07-15 22:25:00+09:00,23058.35,23058.35,23052.1,23056.85,187
2025-07-15 13:26:00+00:00,2025-07-15 22:26:00+09:00,23056.85,23057.6,23053.35,23054.85,160
2025-07-15 13:27:00+00:00,2025-07-15 22:27:00+09:00,23054.85,23055.6,23048.73,23050.6,160
2025-07-15 13:28:00+00:00,2025-07-15 22:28:00+09:00,23047.98,23049.1,23040.73,23044.1,233
2025-07-15 13:29:00+00:00,2025-07-15 22:29:00+09:00,23044.1,23045.6,23039.35,23041.23,231
2025-07-15 13:30:00+00:00,2025-07-15 22:30:00+09:00,23041.48,23063.48,23038.73,23047.85,473
2025-07-15 13:31:00+00:00,2025-07-15 22:31:00+09:00,23047.73,23050.48,23026.98,23036.73,486
2025-07-15 13:32:00+00:00,2025-07-15 22:32:00+09:00,23036.6,23046.23,23019.35,23031.23,476
2025-07-15 13:33:00+00:00,2025-07-15 22:33:00+09:00,23032.1,23032.85,23012.1,23013.1,468
2025-07-15 13:34:00+00:00,2025-07-15 22:34:00+09:00,23013.48,23023.73,23002.35,23003.23,469
2025-07-15 13:35:00+00:00,2025-07-15 22:35:00+09:00,23002.85,23011.1,22996.1,23008.95,406
2025-07-15 13:36:00+00:00,2025-07-15 22:36:00+09:00,23008.7,23025.83,23004.83,23025.45,461
2025-07-15 13:37:00+00:00,2025-07-15 22:37:00+09:00,23025.45,23025.83,23004.83,23009.45,452
2025-07-15 13:38:00+00:00,2025-07-15 22:38:00+09:00,23009.2,23010.45,22997.7,23008.45,434
2025-07-15 13:39:00+00:00,2025-07-15 22:39:00+09:00,23008.7,23017.08,22993.95,22995.33,445
2025-07-15 13:40:00+00:00,2025-07-15 22:40:00+09:00,22995.33,22995.45,22964.2,22981.83,497
2025-07-15 13:41:00+00:00,2025-07-15 22:41:00+09:00,22981.08,22994.7,22973.45,22991.7,454
2025-07-15 13:42:00+00:00,2025-07-15 22:42:00+09:00,22991.2,23007.7,22982.7,23005.95,443
2025-07-15 13:43:00+00:00,2025-07-15 22:43:00+09:00,23005.95,23010.2,22994.95,23001.45,417
2025-07-15 13:44:00+00:00,2025-07-15 22:44:00+09:00,23001.58,23010.2,22992.45,23004.83,389
2025-07-15 13:45:00+00:00,2025-07-15 22:45:00+09:00,23004.7,23024.95,23003.33,23020.95,425
2025-07-15 13:46:00+00:00,2025-07-15 22:46:00+09:00,23020.95,23021.45,23001.45,23002.33,417
2025-07-15 13:47:00+00:00,2025-07-15 22:47:00+09:00,23002.95,23005.08,22984.58,22991.33,447
2025-07-15 13:48:00+00:00,2025-07-15 22:48:00+09:00,22991.2,23005.08,22987.45,23004.45,437
2025-07-15 13:49:00+00:00,2025-07-15 22:49:00+09:00,23004.33,23005.33,22989.83,22989.83,390
2025-07-15 13:50:00+00:00,2025-07-15 22:50:00+09:00,22989.2,23008.33,22986.83,23008.33,411
2025-07-15 13:51:00+00:00,2025-07-15 22:51:00+09:00,23008.45,23009.33,22993.58,23000.58,416
2025-07-15 13:52:00+00:00,2025-07-15 22:52:00+09:00,23000.95,23005.95,22996.95,23002.58,396
2025-07-15 13:53:00+00:00,2025-07-15 22:53:00+09:00,23003.08,23004.7,22988.58,22991.45,387
2025-07-15 13:54:00+00:00,2025-07-15 22:54:00+09:00,22991.83,22996.45,22983.2,22994.7,421
2025-07-15 13:55:00+00:00,2025-07-15 22:55:00+09:00,22994.83,23000.2,22991.7,22997.58,404
2025-07-15 13:56:00+00:00,2025-07-15 22:56:00+09:00,22997.45,23001.45,22990.7,22991.7,376
2025-07-15 13:57:00+00:00,2025-07-15 22:57:00+09:00,22991.7,22996.95,22986.33,22992.95,399
2025-07-15 13:58:00+00:00,2025-07-15 22:58:00+09:00,22992.7,22995.45,22978.2,22981.45,414
2025-07-15 13:59:00+00:00,2025-07-15 22:59:00+09:00,22981.2,22985.95,22973.58,22979.08,406
2025-07-15 14:00:00+00:00,2025-07-15 23:00:00+09:00,22979.33,22988.08,22962.83,22968.95,458
2025-07-15 14:01:00+00:00,2025-07-15 23:01:00+09:00,22968.58,22977.45,22962.45,22971.7,414
2025-07-15 14:02:00+00:00,2025-07-15 23:02:00+09:00,22971.95,22979.95,22970.83,22973.33,399
2025-07-15 14:03:00+00:00,2025-07-15 23:03:00+09:00,22973.08,22977.95,22965.7,22968.2,391
2025-07-15 14:04:00+00:00,2025-07-15 23:04:00+09:00,22968.2,22975.45,22962.2,22975.08,388
2025-07-15 14:05:00+00:00,2025-07-15 23:05:00+09:00,22975.7,22996.2,22973.95,22992.95,416
2025-07-15 14:06:00+00:00,2025-07-15 23:06:00+09:00,22993.45,23005.45,22992.95,23002.7,421
2025-07-15 14:07:00+00:00,2025-07-15 23:07:00+09:00,23002.83,23004.83,22992.95,23002.08,363
2025-07-15 14:08:00+00:00,2025-07-15 23:08:00+09:00,23002.2,23003.83,22992.95,23002.08,387
2025-07-15 14:09:00+00:00,2025-07-15 23:09:00+09:00,23002.2,23008.45,23001.58,23003.45,365
2025-07-15 14:10:00+00:00,2025-07-15 23:10:00+09:00,23003.58,23012.2,23001.95,23012.2,385
2025-07-15 14:11:00+00:00,2025-07-15 23:11:00+09:00,23012.2,23028.7,23011.95,23027.95,353
2025-07-15 14:12:00+00:00,2025-07-15 23:12:00+09:00,23028.2,23028.7,23019.08,23026.45,333
2025-07-15 14:13:00+00:00,2025-07-15 23:13:00+09:00,23026.45,23028.7,23019.08,23024.95,326
2025-07-15 14:14:00+00:00,2025-07-15 23:14:00+09:00,23024.95,23032.2,23022.2,23030.45,311
2025-07-15 14:15:00+00:00,2025-07-15 23:15:00+09:00,23030.45,23038.95,23029.7,23036.58,330
2025-07-15 14:16:00+00:00,2025-07-15 23:16:00+09:00,23036.45,23036.45,23024.95,23030.2,298
2025-07-15 14:17:00+00:00,2025-07-15 23:17:00+09:00,23030.33,23032.95,23012.45,23016.45,373
2025-07-15 14:18:00+00:00,2025-07-15 23:18:00+09:00,23016.45,23023.33,23012.83,23019.7,332
2025-07-15 14:19:00+00:00,2025-07-15 23:19:00+09:00,23019.7,23026.33,23014.45,23026.2,264
2025-07-15 14:20:00+00:00,2025-07-15 23:20:00+09:00,23026.2,23028.08,23011.08,23027.83,339
2025-07-15 14:21:00+00:00,2025-07-15 23:21:00+09:00,23028.08,23032.2,23023.2,23028.7,340
2025-07-15 14:22:00+00:00,2025-07-15 23:22:00+09:00,23028.45,23033.7,23027.45,23029.2,316
2025-07-15 14:23:00+00:00,2025-07-15 23:23:00+09:00,23029.2,23029.2,23013.08,23022.2,337
2025-07-15 14:24:00+00:00,2025-07-15 23:24:00+09:00,23022.08,23025.45,23015.95,23024.2,325
2025-07-15 14:25:00+00:00,2025-07-15 23:25:00+09:00,23024.2,23026.83,23005.95,23006.2,350
2025-07-15 14:26:00+00:00,2025-07-15 23:26:00+09:00,23006.08,23016.45,23001.7,23015.45,394
2025-07-15 14:27:00+00:00,2025-07-15 23:27:00+09:00,23015.58,23020.7,23013.45,23014.95,383
2025-07-15 14:28:00+00:00,2025-07-15 23:28:00+09:00,23014.95,23022.7,23014.08,23019.33,369
2025-07-15 14:29:00+00:00,2025-07-15 23:29:00+09:00,23019.45,23027.45,23017.95,23019.33,346
2025-07-15 14:30:00+00:00,2025-07-15 23:30:00+09:00,23019.45,23026.2,23013.2,23024.08,356
2025-07-15 14:31:00+00:00,2025-07-15 23:31:00+09:00,23024.45,23024.58,23002.2,23002.2,369
2025-07-15 14:32:00+00:00,2025-07-15 23:32:00+09:00,23002.2,23007.83,22987.95,23005.45,426
2025-07-15 14:33:00+00:00,2025-07-15 23:33:00+09:00,23005.7,23013.45,23000.2,23005.45,384
2025-07-15 14:34:00+00:00,2025-07-15 23:34:00+09:00,23005.45,23009.45,23000.7,23007.45,375
2025-07-15 14:35:00+00:00,2025-07-15 23:35:00+09:00,23007.45,23015.7,23004.33,23014.95,382
2025-07-15 14:36:00+00:00,2025-07-15 23:36:00+09:00,23015.2,23017.7,23003.45,23005.58,355
2025-07-15 14:37:00+00:00,2025-07-15 23:37:00+09:00,23005.2,23006.7,22994.45,23002.2,408
2025-07-15 14:38:00+00:00,2025-07-15 23:38:00+09:00,23001.45,23003.95,22995.33,23002.08,392
2025-07-15 14:39:00+00:00,2025-07-15 23:39:00+09:00,23001.45,23009.58,22996.7,23000.2,365
2025-07-15 14:40:00+00:00,2025-07-15 23:40:00+09:00,23000.2,23002.45,22984.95,22985.95,371
2025-07-15 14:41:00+00:00,2025-07-15 23:41:00+09:00,22986.83,22998.83,22985.7,22997.2,375
2025-07-15 14:42:00+00:00,2025-07-15 23:42:00+09:00,22997.2,22998.7,22992.45,22994.2,349
2025-07-15 14:43:00+00:00,2025-07-15 23:43:00+09:00,22993.83,22993.83,22972.7,22972.95,388
2025-07-15 14:44:00+00:00,2025-07-15 23:44:00+09:00,22972.95,22986.58,22972.95,22982.7,375
2025-07-15 14:45:00+00:00,2025-07-15 23:45:00+09:00,22982.33,22994.2,22979.83,22992.45,362
2025-07-15 14:46:00+00:00,2025-07-15 23:46:00+09:00,22992.7,22998.95,22988.95,22995.45,333
2025-07-15 14:47:00+00:00,2025-07-15 23:47:00+09:00,22995.7,23005.2,22988.58,22991.58,327
2025-07-15 14:48:00+00:00,2025-07-15 23:48:00+09:00,22991.7,23001.7,22991.2,22995.2,319
2025-07-15 14:49:00+00:00,2025-07-15 23:49:00+09:00,22995.45,22998.83,22989.45,22997.08,333
2025-07-15 14:50:00+00:00,2025-07-15 23:50:00+09:00,22997.08,23004.45,22988.45,22988.95,323
2025-07-15 14:51:00+00:00,2025-07-15 23:51:00+09:00,22989.2,22989.95,22964.95,22965.45,416
2025-07-15 14:52:00+00:00,2025-07-15 23:52:00+09:00,22964.7,22969.7,22957.83,22959.58,404
2025-07-15 14:53:00+00:00,2025-07-15 23:53:00+09:00,22959.7,22967.7,22956.7,22959.95,376
2025-07-15 14:54:00+00:00,2025-07-15 23:54:00+09:00,22959.7,22964.45,22946.33,22963.7,401
2025-07-15 14:55:00+00:00,2025-07-15 23:55:00+09:00,22964.2,22964.33,22953.45,22954.83,390
2025-07-15 14:56:00+00:00,2025-07-15 23:56:00+09:00,22954.7,22954.7,22944.7,22945.2,389
2025-07-15 14:57:00+00:00,2025-07-15 23:57:00+09:00,22944.7,22960.08,22943.95,22949.83,384
2025-07-15 14:58:00+00:00,2025-07-15 23:58:00+09:00,22949.95,22950.2,22936.95,22940.7,368
2025-07-15 14:59:00+00:00,2025-07-15 23:59:00+09:00,22940.7,22943.95,22937.7,22940.95,334
2025-07-15 15:00:00+00:00,2025-07-16 00:00:00+09:00,22941.2,22958.7,22940.95,22946.33,410
2025-07-15 15:01:00+00:00,2025-07-16 00:01:00+09:00,22946.2,22961.33,22943.2,22953.2,346
2025-07-15 15:02:00+00:00,2025-07-16 00:02:00+09:00,22953.2,22962.95,22953.2,22961.2,378
2025-07-15 15:03:00+00:00,2025-07-16 00:03:00+09:00,22961.2,22965.2,22954.7,22957.08,359
2025-07-15 15:04:00+00:00,2025-07-16 00:04:00+09:00,22957.2,22960.7,22952.95,22955.45,350
2025-07-15 15:05:00+00:00,2025-07-16 00:05:00+09:00,22955.2,22963.08,22954.33,22959.95,332
2025-07-15 15:06:00+00:00,2025-07-16 00:06:00+09:00,22959.95,22966.2,22954.2,22965.2,338
2025-07-15 15:07:00+00:00,2025-07-16 00:07:00+09:00,22965.45,22967.45,22960.33,22964.95,323
2025-07-15 15:08:00+00:00,2025-07-16 00:08:00+09:00,22964.95,22980.2,22963.83,22977.45,321
2025-07-15 15:09:00+00:00,2025-07-16 00:09:00+09:00,22977.7,22977.7,22970.45,22970.45,268
2025-07-15 15:10:00+00:00,2025-07-16 00:10:00+09:00,22970.7,22974.95,22967.7,22973.45,306
2025-07-15 15:11:00+00:00,2025-07-16 00:11:00+09:00,22973.95,22984.33,22970.7,22981.7,293
2025-07-15 15:12:00+00:00,2025-07-16 00:12:00+09:00,22981.95,22987.08,22978.45,22985.2,274
2025-07-15 15:13:00+00:00,2025-07-16 00:13:00+09:00,22985.2,22988.33,22982.2,22985.95,254
2025-07-15 15:14:00+00:00,2025-07-16 00:14:00+09:00,22985.2,22985.2,22966.95,22967.45,308
2025-07-15 15:15:00+00:00,2025-07-16 00:15:00+09:00,22967.7,22974.95,22966.83,22973.45,289
2025-07-15 15:16:00+00:00,2025-07-16 00:16:00+09:00,22973.2,22977.7,22963.83,22973.7,317
2025-07-15 15:17:00+00:00,2025-07-16 00:17:00+09:00,22974.45,22980.58,22969.83,22979.2,304
2025-07-15 15:18:00+00:00,2025-07-16 00:18:00+09:00,22979.08,22982.83,22975.2,22976.45,322
2025-07-15 15:19:00+00:00,2025-07-16 00:19:00+09:00,22975.83,22981.7,22971.7,22979.33,325
2025-07-15 15:20:00+00:00,2025-07-16 00:20:00+09:00,22979.2,22987.2,22976.33,22977.45,343
2025-07-15 15:21:00+00:00,2025-07-16 00:21:00+09:00,22976.83,22984.08,22972.95,22983.7,297
2025-07-15 15:22:00+00:00,2025-07-16 00:22:00+09:00,22983.45,22991.95,22982.45,22988.7,332
2025-07-15 15:23:00+00:00,2025-07-16 00:23:00+09:00,22988.45,23000.45,22986.45,22999.7,302
2025-07-15 15:24:00+00:00,2025-07-16 00:24:00+09:00,22999.7,23002.83,22995.7,22995.83,287
2025-07-15 15:25:00+00:00,2025-07-16 00:25:00+09:00,22995.45,23000.95,22992.2,22997.95,282
2025-07-15 15:26:00+00:00,2025-07-16 00:26:00+09:00,22997.95,23000.45,22993.7,22998.95,259
2025-07-15 15:27:00+00:00,2025-07-16 00:27:00+09:00,22999.83,23006.2,22997.83,23004.45,273
2025-07-15 15:28:00+00:00,2025-07-16 00:28:00+09:00,23004.2,23008.2,23001.83,23005.95,246
2025-07-15 15:29:00+00:00,2025-07-16 00:29:00+09:00,23006.2,23013.2,23005.45,23009.7,251
2025-07-15 15:30:00+00:00,2025-07-16 00:30:00+09:00,23009.58,23010.95,23004.2,23010.7,248
2025-07-15 15:31:00+00:00,2025-07-16 00:31:00+09:00,23010.7,23011.45,23000.95,23001.45,241
2025-07-15 15:32:00+00:00,2025-07-16 00:32:00+09:00,23001.45,23001.45,22988.83,22989.45,291
2025-07-15 15:33:00+00:00,2025-07-16 00:33:00+09:00,22989.45,22991.45,22983.83,22984.7,297
2025-07-15 15:34:00+00:00,2025-07-16 00:34:00+09:00,22984.95,22991.2,22982.45,22990.7,322
2025-07-15 15:35:00+00:00,2025-07-16 00:35:00+09:00,22990.45,22992.45,22985.7,22990.2,258
2025-07-15 15:36:00+00:00,2025-07-16 00:36:00+09:00,22990.2,22995.95,22988.08,22989.7,269
2025-07-15 15:37:00+00:00,2025-07-16 00:37:00+09:00,22989.95,23001.45,22985.2,23000.95,298
2025-07-15 15:38:00+00:00,2025-07-16 00:38:00+09:00,23000.95,23003.2,22995.45,22996.95,283
2025-07-15 15:39:00+00:00,2025-07-16 00:39:00+09:00,22997.2,23003.7,22992.7,23000.2,264
2025-07-15 15:40:00+00:00,2025-07-16 00:40:00+09:00,23000.45,23001.7,22995.2,22997.95,240
2025-07-15 15:41:00+00:00,2025-07-16 00:41:00+09:00,22997.7,23004.7,22994.95,23004.45,268
2025-07-15 15:42:00+00:00,2025-07-16 00:42:00+09:00,23004.2,23008.95,23003.83,23007.58,249
2025-07-15 15:43:00+00:00,2025-07-16 00:43:00+09:00,23007.2,23013.08,23005.7,23012.7,252
2025-07-15 15:44:00+00:00,2025-07-16 00:44:00+09:00,23013.2,23013.2,23004.2,23004.83,233
2025-07-15 15:45:00+00:00,2025-07-16 00:45:00+09:00,23004.95,23007.95,23002.33,23007.7,231
2025-07-15 15:46:00+00:00,2025-07-16 00:46:00+09:00,23007.7,23012.08,23006.7,23009.95,210
2025-07-15 15:47:00+00:00,2025-07-16 00:47:00+09:00,23009.95,23013.2,23005.7,23012.83,215
2025-07-15 15:48:00+00:00,2025-07-16 00:48:00+09:00,23012.7,23019.7,23010.7,23019.7,259
2025-07-15 15:49:00+00:00,2025-07-16 00:49:00+09:00,23019.7,23021.2,23015.58,23016.7,218
2025-07-15 15:50:00+00:00,2025-07-16 00:50:00+09:00,23016.45,23018.2,23012.2,23018.2,223
2025-07-15 15:51:00+00:00,2025-07-16 00:51:00+09:00,23018.45,23019.58,23010.2,23010.7,225
2025-07-15 15:52:00+00:00,2025-07-16 00:52:00+09:00,23010.7,23011.45,23001.83,23005.7,244
2025-07-15 15:53:00+00:00,2025-07-16 00:53:00+09:00,23005.45,23007.2,22997.7,22997.83,234
2025-07-15 15:54:00+00:00,2025-07-16 00:54:00+09:00,22996.45,23002.83,22995.45,22998.45,238
2025-07-15 15:55:00+00:00,2025-07-16 00:55:00+09:00,22998.2,22998.2,22991.45,22992.7,278
2025-07-15 15:56:00+00:00,2025-07-16 00:56:00+09:00,22992.7,22998.7,22987.45,22997.2,274
2025-07-15 15:57:00+00:00,2025-07-16 00:57:00+09:00,22996.7,22999.2,22994.33,22999.2,242
2025-07-15 15:58:00+00:00,2025-07-16 00:58:00+09:00,22999.2,23003.2,22996.95,22998.45,227
2025-07-15 15:59:00+00:00,2025-07-16 00:59:00+09:00,22998.45,23001.45,22997.33,22998.2,215
2025-07-15 16:00:00+00:00,2025-07-16 01:00:00+09:00,22998.2,23004.45,22996.95,23002.45,237
2025-07-15 16:01:00+00:00,2025-07-16 01:01:00+09:00,23002.45,23002.45,22993.45,22995.45,244
2025-07-15 16:02:00+00:00,2025-07-16 01:02:00+09:00,22995.2,22998.45,22988.95,22990.7,246
2025-07-15 16:03:00+00:00,2025-07-16 01:03:00+09:00,22990.7,22995.45,22988.95,22993.7,216
2025-07-15 16:04:00+00:00,2025-07-16 01:04:00+09:00,22993.95,22999.7,22993.95,22999.45,226
2025-07-15 16:05:00+00:00,2025-07-16 01:05:00+09:00,22999.45,23001.45,22993.95,22998.95,212
2025-07-15 16:06:00+00:00,2025-07-16 01:06:00+09:00,22999.7,23008.83,22999.7,23007.45,243
2025-07-15 16:07:00+00:00,2025-07-16 01:07:00+09:00,23007.45,23007.45,22998.7,22998.7,236
2025-07-15 16:08:00+00:00,2025-07-16 01:08:00+09:00,22998.7,22999.95,22983.08,22983.08,300
2025-07-15 16:09:00+00:00,2025-07-16 01:09:00+09:00,22983.45,22987.95,22978.45,22982.2,306
2025-07-15 16:10:00+00:00,2025-07-16 01:10:00+09:00,22982.2,22985.95,22975.33,22983.7,312
2025-07-15 16:11:00+00:00,2025-07-16 01:11:00+09:00,22983.45,22987.83,22981.08,22982.95,295
2025-07-15 16:12:00+00:00,2025-07-16 01:12:00+09:00,22982.95,22985.95,22979.95,22984.33,274
2025-07-15 16:13:00+00:00,2025-07-16 01:13:00+09:00,22984.45,22992.45,22983.95,22992.2,259
2025-07-15 16:14:00+00:00,2025-07-16 01:14:00+09:00,22992.2,22994.08,22983.95,22986.2,239
2025-07-15 16:15:00+00:00,2025-07-16 01:15:00+09:00,22986.2,22987.7,22982.45,22984.95,211
2025-07-15 16:16:00+00:00,2025-07-16 01:16:00+09:00,22984.95,22993.95,22984.2,22990.95,242
2025-07-15 16:17:00+00:00,2025-07-16 01:17:00+09:00,22991.2,22993.45,22987.2,22991.45,234
2025-07-15 16:18:00+00:00,2025-07-16 01:18:00+09:00,22991.95,22995.2,22989.2,22991.2,192
2025-07-15 16:19:00+00:00,2025-07-16 01:19:00+09:00,22991.2,22991.45,22982.7,22987.08,266
2025-07-15 16:20:00+00:00,2025-07-16 01:20:00+09:00,22987.08,22990.45,22979.7,22988.95,236
2025-07-15 16:21:00+00:00,2025-07-16 01:21:00+09:00,22988.95,22993.45,22985.45,22992.95,196
2025-07-15 16:22:00+00:00,2025-07-16 01:22:00+09:00,22993.08,22998.45,22992.45,22994.95,218
2025-07-15 16:23:00+00:00,2025-07-16 01:23:00+09:00,22994.95,22997.33,22993.2,22997.2,198
2025-07-15 16:24:00+00:00,2025-07-16 01:24:00+09:00,22997.2,22997.2,22990.45,22990.95,220
2025-07-15 16:25:00+00:00,2025-07-16 01:25:00+09:00,22990.95,22992.45,22986.45,22986.58,188
2025-07-15 16:26:00+00:00,2025-07-16 01:26:00+09:00,22986.45,22986.58,22977.7,22978.2,234
2025-07-15 16:27:00+00:00,2025-07-16 01:27:00+09:00,22978.95,22987.45,22978.45,22986.95,213
2025-07-15 16:28:00+00:00,2025-07-16 01:28:00+09:00,22986.95,22990.95,22986.95,22987.45,202
2025-07-15 16:29:00+00:00,2025-07-16 01:29:00+09:00,22987.45,22988.45,22983.95,22986.2,211
2025-07-15 16:30:00+00:00,2025-07-16 01:30:00+09:00,22986.2,22992.2,22985.45,22991.95,226
2025-07-15 16:31:00+00:00,2025-07-16 01:31:00+09:00,22992.2,22999.45,22991.7,22997.2,183
2025-07-15 16:32:00+00:00,2025-07-16 01:32:00+09:00,22997.2,23001.08,22994.33,22994.7,199
2025-07-15 16:33:00+00:00,2025-07-16 01:33:00+09:00,22995.2,22996.7,22988.83,22988.83,202
2025-07-15 16:34:00+00:00,2025-07-16 01:34:00+09:00,22988.45,22989.95,22980.95,22981.7,224
2025-07-15 16:35:00+00:00,2025-07-16 01:35:00+09:00,22981.7,22985.95,22979.95,22983.45,223
2025-07-15 16:36:00+00:00,2025-07-16 01:36:00+09:00,22983.45,22984.45,22978.08,22982.2,175
2025-07-15 16:37:00+00:00,2025-07-16 01:37:00+09:00,22982.2,22982.45,22967.7,22969.45,277
2025-07-15 16:38:00+00:00,2025-07-16 01:38:00+09:00,22969.2,22978.08,22967.33,22975.95,254
2025-07-15 16:39:00+00:00,2025-07-16 01:39:00+09:00,22975.7,22979.7,22973.7,22977.45,194
2025-07-15 16:40:00+00:00,2025-07-16 01:40:00+09:00,22977.45,22981.33,22970.2,22970.95,216
2025-07-15 16:41:00+00:00,2025-07-16 01:41:00+09:00,22970.95,22976.45,22967.2,22976.45,230
2025-07-15 16:42:00+00:00,2025-07-16 01:42:00+09:00,22976.2,22983.08,22975.33,22977.7,256
2025-07-15 16:43:00+00:00,2025-07-16 01:43:00+09:00,22977.95,22978.45,22969.95,22970.2,188
2025-07-15 16:44:00+00:00,2025-07-16 01:44:00+09:00,22969.7,22977.7,22969.2,22977.2,188
2025-07-15 16:45:00+00:00,2025-07-16 01:45:00+09:00,22977.2,22983.2,22976.95,22981.95,229
2025-07-15 16:46:00+00:00,2025-07-16 01:46:00+09:00,22982.08,22985.45,22980.45,22982.95,192
2025-07-15 16:47:00+00:00,2025-07-16 01:47:00+09:00,22982.95,22991.58,22980.7,22989.45,211
2025-07-15 16:48:00+00:00,2025-07-16 01:48:00+09:00,22989.45,22992.83,22984.2,22986.45,202
2025-07-15 16:49:00+00:00,2025-07-16 01:49:00+09:00,22986.7,22986.7,22979.33,22980.95,171
2025-07-15 16:50:00+00:00,2025-07-16 01:50:00+09:00,22980.45,22984.58,22978.7,22983.45,179
2025-07-15 16:51:00+00:00,2025-07-16 01:51:00+09:00,22983.45,22987.08,22980.45,22984.7,202
2025-07-15 16:52:00+00:00,2025-07-16 01:52:00+09:00,22984.7,22987.33,22981.2,22984.45,215
2025-07-15 16:53:00+00:00,2025-07-16 01:53:00+09:00,22984.7,22984.7,22976.95,22979.45,208
2025-07-15 16:54:00+00:00,2025-07-16 01:54:00+09:00,22979.7,22980.45,22964.7,22965.7,269
2025-07-15 16:55:00+00:00,2025-07-16 01:55:00+09:00,22965.45,22971.45,22963.83,22963.95,258
2025-07-15 16:56:00+00:00,2025-07-16 01:56:00+09:00,22963.95,22966.83,22941.95,22946.7,349
2025-07-15 16:57:00+00:00,2025-07-16 01:57:00+09:00,22946.7,22949.08,22924.45,22931.83,395
2025-07-15 16:58:00+00:00,2025-07-16 01:58:00+09:00,22932.08,22939.83,22927.95,22937.45,356
2025-07-15 16:59:00+00:00,2025-07-16 01:59:00+09:00,22936.2,22943.2,22931.2,22939.45,313
2025-07-15 17:00:00+00:00,2025-07-16 02:00:00+09:00,22939.45,22961.7,22937.45,22961.2,360
